route_key,service,method,path,normalized_path,frontend_call_sites,handler,handler_file,handler_line,handler_service_calls,store_calls,receiver_client_calls,internal_package_calls,external_package_calls
certs|PUT|/certs/protocols/{param},certs,PUT,/certs/protocols/{protocol},/certs/protocols/{param},web/dashboard/src/lib/certs.ts:793,handleUpsertProtocolConfig,services/certs/handler.go,607,UpsertProtocolConfig,"UpsertProtocolConfig, GetProtocolConfig",,,"errors.New, strings.TrimSpace"
certs|POST|/certs/upload-3p,certs,POST,/certs/upload-3p,/certs/upload-3p,web/dashboard/src/lib/certs.ts:757,handleUploadThirdPartyCert,services/certs/handler.go,644,UploadThirdPartyCertificate,"GetCertificateBySerial, CreateCertificate, GetCertificate",,,"errors.New, errors.Is, strings.TrimSpace, strings.ToLower"
certs|POST|/certs/internal/mtls/{param},certs,POST,/certs/internal/mtls/{service},/certs/internal/mtls/{param},,handleIssueInternalMTLS,services/certs/handler.go,659,IssueInternalMTLS,,,,"errors.New, strings.TrimSpace, strings.ToLower"
certs|POST|/certs/merkle/build,certs,POST,/certs/merkle/build,/certs/merkle/build,web/dashboard/src/lib/certs.ts:1065,handleMerkleBuild,services/certs/handler.go,1448,,BuildCertMerkleEpoch,,,strconv.Atoi
certs|GET|/certs/merkle/epochs,certs,GET,/certs/merkle/epochs,/certs/merkle/epochs,web/dashboard/src/lib/certs.ts:1054,handleMerkleEpochs,services/certs/handler.go,1472,,ListCertMerkleEpochs,,,strconv.Atoi
certs|GET|/certs/merkle/epochs/{param},certs,GET,/certs/merkle/epochs/{id},/certs/merkle/epochs/{param},,handleMerkleEpoch,services/certs/handler.go,1495,,GetCertMerkleEpoch,,,errors.Is
certs|GET|/certs/merkle/proof/{param},certs,GET,/certs/merkle/proof/{id},/certs/merkle/proof/{param},web/dashboard/src/lib/certs.ts:1076,handleCertProof,services/certs/handler.go,1514,,GetCertMerkleProof,,,errors.Is
certs|POST|/certs/merkle/verify,certs,POST,/certs/merkle/verify,/certs/merkle/verify,web/dashboard/src/lib/certs.ts:1086,handleMerkleVerify,services/certs/handler.go,1533,,,,,
certs|GET|/acme/directory,certs,GET,/acme/directory,/acme/directory,,handleACMEDirectory,services/certs/handler.go,678,acmeOptions,,,,strings.TrimSpace
certs|HEAD|/acme/new-nonce,certs,HEAD,/acme/new-nonce,/acme/new-nonce,,handleACMENonce,services/certs/handler.go,710,ACMEIssueNonce,,"s.acmeNonceMu.Lock, s.acmeNonceMu.Unlock",,time.Now
certs|POST|/acme/new-nonce,certs,POST,/acme/new-nonce,/acme/new-nonce,,handleACMENonce,services/certs/handler.go,710,ACMEIssueNonce,,"s.acmeNonceMu.Lock, s.acmeNonceMu.Unlock",,time.Now
certs|POST|/acme/new-account,certs,POST,/acme/new-account,/acme/new-account,web/dashboard/src/lib/certs.ts:810,handleACMENewAccount,services/certs/handler.go,717,"ACMEConsumeNonce, ACMEIssueNonce, AcmeNewAccount",CreateACMEAccount,"s.acmeNonceMu.Lock, s.acmeNonceMu.Unlock",,"strings.TrimSpace, time.Since, time.Now, errors.New, strings.ToLower"
certs|POST|/acme/new-order,certs,POST,/acme/new-order,/acme/new-order,web/dashboard/src/lib/certs.ts:820,handleACMENewOrder,services/certs/handler.go,745,"ACMEConsumeNonce, ACMEIssueNonce, AcmeNewOrder","CreateACMEOrder, GetACMEOrder","s.acmeNonceMu.Lock, s.acmeNonceMu.Unlock",,"strings.TrimSpace, time.Since, time.Now, errors.New, fmt.Errorf, net.ParseIP, strings.HasPrefix, strings.ToLower, strings.EqualFold"
certs|GET|/acme/renewal-info/{param},certs,GET,/acme/renewal-info/{id},/acme/renewal-info/{param},,handleACMERenewalInfo,services/certs/handler_renewal.go,65,ACMERenewalInfo,,,,"encoding/json.NewEncoder, errors.Is, strconv.Itoa"
certs|GET|/acme/challenge/{param},certs,GET,/acme/challenge/{id},/acme/challenge/{param},web/dashboard/src/lib/certs.ts:928,handleACMEChallengeInfo,services/certs/handler.go,785,ACMEChallengeInfo,GetACMEOrder,,,"strings.TrimSpace, crypto/sha256.Sum256, errors.New, fmt.Sprintf, strings.Contains, strings.ToLower"
certs|POST|/acme/challenge/{param},certs,POST,/acme/challenge/{id},/acme/challenge/{param},web/dashboard/src/lib/certs.ts:840,handleACMEChallenge,services/certs/handler.go,807,AcmeRespondChallenge,"GetACMEOrder, UpdateACMEOrder",,,"errors.New, strings.TrimSpace"
certs|POST|/acme/finalize/{param},certs,POST,/acme/finalize/{id},/acme/finalize/{param},web/dashboard/src/lib/certs.ts:851,handleACMEFinalize,services/certs/handler.go,825,"ACMEConsumeNonce, ACMEIssueNonce, AcmeFinalize","GetACMEOrder, UpdateACMEOrder","s.acmeNonceMu.Lock, s.acmeNonceMu.Unlock",,"strings.TrimSpace, time.Since, time.Now, errors.New, strings.ToLower"
certs|GET|/acme/cert/{param},certs,GET,/acme/cert/{id},/acme/cert/{param},,handleACMECertDownload,services/certs/handler.go,849,DownloadCertificate,GetCA,,,"crypto/x509.MarshalPKIXPublicKey, encoding/json.Marshal, encoding/json.MarshalIndent, encoding/pem.EncodeToMemory, errors.New, fmt.Sprintf, strings.TrimSpace, strings.EqualFold, software.sslmate.com/src/go-pkcs12.EncodeTrustStore"
certs|GET|/est/.well-known/est/cacerts,certs,GET,/est/.well-known/est/cacerts,/est/.well-known/est/cacerts,,handleESTCACerts,services/certs/handler.go,868,CACertBundle,ListCAs,,,"strings.TrimSpace, strings.Join"
certs|GET|/est/.well-known/est/csrattrs,certs,GET,/est/.well-known/est/csrattrs,/est/.well-known/est/csrattrs,web/dashboard/src/lib/certs.ts:939,handleESTCSRAttrs,services/certs/handler.go,882,ESTCSRAttributes,ListProfiles,,,"errors.New, strings.TrimSpace"
certs|POST|/est/.well-known/est/simpleenroll,certs,POST,/est/.well-known/est/simpleenroll,/est/.well-known/est/simpleenroll,web/dashboard/src/lib/certs.ts:952,handleESTSimpleEnroll,services/certs/handler.go,896,ESTSimpleEnroll,,,,"io.ReadAll, strings.TrimSpace, errors.New"
certs|POST|/est/.well-known/est/simplereenroll,certs,POST,/est/.well-known/est/simplereenroll,/est/.well-known/est/simplereenroll,,handleESTSimpleReenroll,services/certs/handler.go,951,ESTSimpleReenroll,GetCertificate,,,"io.ReadAll, strings.TrimSpace, errors.New"
certs|POST|/est/.well-known/est/serverkeygen,certs,POST,/est/.well-known/est/serverkeygen,/est/.well-known/est/serverkeygen,web/dashboard/src/lib/certs.ts:867,handleESTServerKeygen,services/certs/handler.go,1005,ESTServerKeygen,,,,errors.New
certs|GET|/scep/pkiclient.exe,certs,GET,/scep/pkiclient.exe,/scep/pkiclient.exe,web/dashboard/src/lib/certs.ts:982,handleSCEPGet,services/certs/handler.go,1020,"SCEPCapabilities, SCEPGetCert, CACertBundle","GetCertificate, GetCertificateBySerial, ListCAs",,,"strings.ToLower, strings.TrimSpace, strings.Join, errors.New"
certs|POST|/scep/pkiclient.exe,certs,POST,/scep/pkiclient.exe,/scep/pkiclient.exe,web/dashboard/src/lib/certs.ts:883,handleSCEPPKIOperation,services/certs/handler.go,1065,"loadCASigner, SCEPPKIOperation",GetCA,,pkg/crypto.Zeroize,"encoding/pem.EncodeToMemory, io.ReadAll, strings.ToLower, strings.TrimSpace, github.com/smallstep/scep.ParsePKIMessage, errors.New"
certs|POST|/cmpv2,certs,POST,/cmpv2,/cmpv2,web/dashboard/src/lib/certs.ts:904,handleCMPv2,services/certs/handler.go,1197,CMPv2Request,GetCertificate,,,"bytes.TrimSpace, io.ReadAll, strings.TrimSpace, strings.EqualFold, encoding/json.Unmarshal, errors.New, fmt.Errorf, strings.ToLower"
certs|POST|/cmpv2/confirm,certs,POST,/cmpv2/confirm,/cmpv2/confirm,web/dashboard/src/lib/certs.ts:998,handleCMPv2Confirm,services/certs/handler.go,1258,"CMPv2Confirm, CMPv2Error",GetCertificate,,,"errors.New, fmt.Errorf, strings.TrimSpace, strings.ToLower"
certs|GET|/ct-monitor/domains,certs,GET,/ct-monitor/domains,/ct-monitor/domains,web/dashboard/src/lib/ctMonitor.ts:47,handleListWatchedDomains,services/certs/handler_ct_monitor.go,16,,ListWatchedDomains,,,
certs|POST|/ct-monitor/domains,certs,POST,/ct-monitor/domains,/ct-monitor/domains,web/dashboard/src/lib/ctMonitor.ts:52,handleAddWatchedDomain,services/certs/handler_ct_monitor.go,31,,AddWatchedDomain,,,"strings.TrimSpace, time.Now"
certs|PATCH|/ct-monitor/domains/{param},certs,PATCH,/ct-monitor/domains/{id},/ct-monitor/domains/{param},web/dashboard/src/lib/ctMonitor.ts:84,handleToggleWatchedDomain,services/certs/handler_ct_monitor.go,74,,UpdateWatchedDomain,,,strings.TrimSpace
certs|DELETE|/ct-monitor/domains/{param},certs,DELETE,/ct-monitor/domains/{id},/ct-monitor/domains/{param},web/dashboard/src/lib/ctMonitor.ts:56,handleDeleteWatchedDomain,services/certs/handler_ct_monitor.go,103,,DeleteWatchedDomain,,,strings.TrimSpace
certs|GET|/ct-monitor/entries,certs,GET,/ct-monitor/entries,/ct-monitor/entries,,handleListCTLogEntries,services/certs/handler_ct_monitor.go,126,,ListCTLogEntries,,,"strconv.Atoi, strings.TrimSpace"
certs|GET|/ct-monitor/alerts,certs,GET,/ct-monitor/alerts,/ct-monitor/alerts,web/dashboard/src/lib/ctMonitor.ts:66,handleListCTAlerts,services/certs/handler_ct_monitor.go,146,,ListCTAlerts,,,
certs|POST|/ct-monitor/alerts/{param}/acknowledge,certs,POST,/ct-monitor/alerts/{id}/acknowledge,/ct-monitor/alerts/{param}/acknowledge,web/dashboard/src/lib/ctMonitor.ts:71,handleAcknowledgeCTAlert,services/certs/handler_ct_monitor.go,161,,AcknowledgeCTAlert,,,strings.TrimSpace
certs|GET|/mesh/services,certs,GET,/mesh/services,/mesh/services,web/dashboard/src/lib/mtlsMesh.ts:56,handleListMeshServices,services/certs/handler_mtls_mesh.go,20,,ListMeshServices,,,
certs|POST|/mesh/services,certs,POST,/mesh/services,/mesh/services,web/dashboard/src/lib/mtlsMesh.ts:61,handleRegisterMeshService,services/certs/handler_mtls_mesh.go,35,,CreateMeshService,,,"strings.TrimSpace, time.Now"
certs|POST|/mesh/services/{param}/renew,certs,POST,/mesh/services/{id}/renew,/mesh/services/{param}/renew,web/dashboard/src/lib/mtlsMesh.ts:65,handleRenewServiceCert,services/certs/handler_mtls_mesh.go,89,,"GetMeshService, CreateMeshCertificate, UpdateMeshServiceCert",,,"crypto/ecdsa.GenerateKey, crypto/elliptic.P256, crypto/rand.Int, crypto/sha256.Sum256, crypto/x509.CreateCertificate, crypto/x509.ParseCertificate, encoding/hex.EncodeToString, encoding/pem.EncodeToMemory, fmt.Sprintf, math/big.NewInt, strings.TrimSpace, time.Now"
certs|GET|/mesh/certificates,certs,GET,/mesh/certificates,/mesh/certificates,web/dashboard/src/lib/mtlsMesh.ts:69,handleListMeshCertificates,services/certs/handler_mtls_mesh.go,198,,ListMeshCertificates,,,
certs|GET|/mesh/trust-anchors,certs,GET,/mesh/trust-anchors,/mesh/trust-anchors,web/dashboard/src/lib/mtlsMesh.ts:74,handleListTrustAnchors,services/certs/handler_mtls_mesh.go,213,,ListTrustAnchors,,,
certs|POST|/mesh/trust-anchors,certs,POST,/mesh/trust-anchors,/mesh/trust-anchors,,handleAddTrustAnchor,services/certs/handler_mtls_mesh.go,228,,CreateTrustAnchor,,,"strings.TrimSpace, time.Now"
certs|GET|/mesh/topology,certs,GET,/mesh/topology,/mesh/topology,web/dashboard/src/lib/mtlsMesh.ts:79,handleGetTopology,services/certs/handler_mtls_mesh.go,273,,GetMeshTopology,,,
cloud|POST|/cloud/accounts,cloud,POST,/cloud/accounts,/cloud/accounts,web/dashboard/src/lib/cloud.ts:135,handleRegisterAccount,services/cloud/handler.go,44,RegisterAccount,"CreateAccount, GetAccount",,"pkg/crypto.Zeroize, pkg/crypto.EncryptEnvelope","errors.New, strings.TrimSpace"
cloud|GET|/cloud/accounts,cloud,GET,/cloud/accounts,/cloud/accounts,,handleListAccounts,services/cloud/handler.go,59,ListAccounts,ListAccounts,,,"errors.New, strings.TrimSpace"
cloud|DELETE|/cloud/accounts/{param},cloud,DELETE,/cloud/accounts/{id},/cloud/accounts/{param},web/dashboard/src/lib/cloud.ts:152,handleDeleteAccount,services/cloud/handler.go,73,DeleteAccount,DeleteAccountCascade,,,"strings.TrimSpace, errors.New"
cloud|POST|/cloud/region-mappings,cloud,POST,/cloud/region-mappings,/cloud/region-mappings,web/dashboard/src/lib/cloud.ts:171,handleSetRegionMapping,services/cloud/handler.go,92,SetRegionMapping,"SetRegionMapping, GetRegionMapping",,,"errors.New, strings.TrimSpace"
cloud|GET|/cloud/region-mappings,cloud,GET,/cloud/region-mappings,/cloud/region-mappings,,handleListRegionMappings,services/cloud/handler.go,107,ListRegionMappings,ListRegionMappings,,,"errors.New, strings.TrimSpace"
cloud|POST|/cloud/import,cloud,POST,/cloud/import,/cloud/import,web/dashboard/src/lib/cloud.ts:184,handleImportKey,services/cloud/handler.go,121,ImportKeyToCloud,"CreateBinding, GetBinding","s.keycore.GetKey, s.keycore.ExportKey",,"strings.TrimSpace, strings.EqualFold, encoding/json.Unmarshal, encoding/json.Marshal, errors.New"
cloud|POST|/cloud/bindings/{param}/rotate,cloud,POST,/cloud/bindings/{id}/rotate,/cloud/bindings/{param}/rotate,web/dashboard/src/lib/cloud.ts:204,handleRotateBinding,services/cloud/handler.go,143,RotateCloudKey,"GetBinding, GetAccount, UpdateBinding","s.providers.Get, s.keycore.RotateKey, s.keycore.GetKey, s.keycore.ExportKey",,"strings.TrimSpace, strings.EqualFold, errors.New"
cloud|POST|/cloud/sync,cloud,POST,/cloud/sync,/cloud/sync,web/dashboard/src/lib/cloud.ts:217,handleSync,services/cloud/handler.go,186,SyncCloudKeys,"CreateSyncJob, ListBindings, CompleteSyncJob, GetAccount, UpdateBinding, GetSyncJob",s.providers.Get,,"strings.TrimSpace, strings.EqualFold, encoding/json.Marshal, errors.New, strings.ToLower, strings.Join"
cloud|GET|/cloud/inventory,cloud,GET,/cloud/inventory,/cloud/inventory,,handleInventory,services/cloud/handler.go,208,DiscoverInventory,"UpdateAccountStatus, ListBindings",,,"errors.New, strings.TrimSpace"
cloud|GET|/cloud/bindings,cloud,GET,/cloud/bindings,/cloud/bindings,,handleListBindings,services/cloud/handler.go,227,ListBindings,ListBindings,,,"strconv.Atoi, strings.TrimSpace, errors.New"
cloud|GET|/cloud/bindings/{param},cloud,GET,/cloud/bindings/{id},/cloud/bindings/{param},,handleGetBinding,services/cloud/handler.go,243,GetBinding,GetBinding,,,"errors.New, strings.TrimSpace"
cluster-manager|GET|/healthz,cluster-manager,GET,/healthz,/healthz,,handleHealth,services/cluster-manager/handler.go,59,,,,,
cluster-manager|GET|/cluster/overview,cluster-manager,GET,/cluster/overview,/cluster/overview,web/dashboard/src/lib/cluster.ts:122,handleOverview,services/cluster-manager/handler.go,63,GetOverview,"ListProfiles, ListNodes, UpsertNode",,,strings.TrimSpace
cluster-manager|GET|/cluster/members,cluster-manager,GET,/cluster/members,/cluster/members,,handleMembers,services/cluster-manager/handler.go,77,ListMembers,ListNodes,,,"sort.Slice, strings.TrimSpace, strings.ToLower"
cluster-manager|GET|/cluster/nodes,cluster-manager,GET,/cluster/nodes,/cluster/nodes,,handleNodes,services/cluster-manager/handler.go,91,GetOverview,"ListProfiles, ListNodes, UpsertNode",,,strings.TrimSpace
cluster-manager|GET|/cluster/profiles,cluster-manager,GET,/cluster/profiles,/cluster/profiles,,handleListProfiles,services/cluster-manager/handler.go,105,ListProfiles,ListProfiles,,,strings.TrimSpace
cluster-manager|POST|/cluster/profiles,cluster-manager,POST,/cluster/profiles,/cluster/profiles,web/dashboard/src/lib/cluster.ts:136,handleUpsertProfile,services/cluster-manager/handler.go,119,UpsertProfile,"UpsertProfile, SetDefaultProfile, GetProfile",,,strings.TrimSpace
cluster-manager|DELETE|/cluster/profiles/{param},cluster-manager,DELETE,/cluster/profiles/{id},/cluster/profiles/{param},web/dashboard/src/lib/cluster.ts:151,handleDeleteProfile,services/cluster-manager/handler.go,135,DeleteProfile,"GetProfile, DeleteProfile",,,strings.TrimSpace
cluster-manager|POST|/cluster/join/request,cluster-manager,POST,/cluster/join/request,/cluster/join/request,,handleJoinRequest,services/cluster-manager/handler.go,153,CreateJoinToken,"ListProfiles, GetProfile, CreateJoinToken, PurgeExpiredJoinTokens",,,"strings.TrimSpace, time.Duration"
cluster-manager|POST|/cluster/join/complete,cluster-manager,POST,/cluster/join/complete,/cluster/join/complete,,handleJoinComplete,services/cluster-manager/handler.go,172,CompleteJoin,"GetJoinToken, GetProfile, UpsertNode, MarkJoinTokenConsumed, GetNode",,,strings.TrimSpace
cluster-manager|POST|/cluster/nodes,cluster-manager,POST,/cluster/nodes,/cluster/nodes,web/dashboard/src/lib/cluster.ts:173,handleUpsertNode,services/cluster-manager/handler.go,205,UpsertNode,"ListProfiles, GetProfile, GetNode, UpsertNode",,,strings.TrimSpace
cluster-manager|POST|/cluster/nodes/{param}/heartbeat,cluster-manager,POST,/cluster/nodes/{id}/heartbeat,/cluster/nodes/{param}/heartbeat,,handleNodeHeartbeat,services/cluster-manager/handler.go,188,UpdateHeartbeat,"GetNode, ListProfiles, UpsertNode",,,strings.TrimSpace
cluster-manager|POST|/cluster/nodes/{param}/role,cluster-manager,POST,/cluster/nodes/{id}/role,/cluster/nodes/{param}/role,web/dashboard/src/lib/cluster.ts:200,handleNodeRoleUpdate,services/cluster-manager/handler.go,224,UpdateNodeRole,"GetNode, UpsertNode",,,strings.TrimSpace
cluster-manager|DELETE|/cluster/nodes/{param},cluster-manager,DELETE,/cluster/nodes/{id},/cluster/nodes/{param},web/dashboard/src/lib/cluster.ts:216,handleRemoveNode,services/cluster-manager/handler.go,248,RemoveNode,"GetNode, GetProfile, DeleteNode",,,"strings.TrimSpace, strings.EqualFold"
cluster-manager|POST|/cluster/sync/events,cluster-manager,POST,/cluster/sync/events,/cluster/sync/events,,handlePublishSyncEvent,services/cluster-manager/handler.go,272,"ValidateSignedSyncRequest, PublishSyncEvent","ConsumeSyncNonce, GetProfile, CreateSyncEvent",s.events.Publish,pkg/clustersync.VerifySignature,"strings.TrimSpace, strconv.ParseInt, time.Duration, encoding/json.Marshal"
cluster-manager|GET|/cluster/sync/events,cluster-manager,GET,/cluster/sync/events,/cluster/sync/events,web/dashboard/src/lib/cluster.ts:245,handleListSyncEvents,services/cluster-manager/handler.go,316,ListSyncEvents,"GetNode, ListSyncEvents",,,"strconv.ParseInt, strconv.Atoi, strings.TrimSpace"
cluster-manager|POST|/cluster/sync/ack,cluster-manager,POST,/cluster/sync/ack,/cluster/sync/ack,,handleSyncAck,services/cluster-manager/handler.go,344,AckSync,"UpsertSyncCheckpoint, GetSyncCheckpoint",,,strings.TrimSpace
cluster-manager|GET|/cluster/sync/checkpoint,cluster-manager,GET,/cluster/sync/checkpoint,/cluster/sync/checkpoint,web/dashboard/src/lib/cluster.ts:255,handleSyncCheckpoint,services/cluster-manager/handler.go,360,GetSyncCheckpoint,GetSyncCheckpoint,,,strings.TrimSpace
cluster-manager|GET|/cluster/logs,cluster-manager,GET,/cluster/logs,/cluster/logs,web/dashboard/src/lib/cluster.ts:269,handleClusterLogs,services/cluster-manager/handler.go,376,ListClusterLogs,ListClusterLogs,,,"strconv.Atoi, strings.TrimSpace"
compliance|GET|/compliance/posture,compliance,GET,/compliance/posture,/compliance/posture,,handlePosture,services/compliance/handler.go,93,GetPosture,GetLatestPosture,,,"strings.EqualFold, strings.TrimSpace"
compliance|GET|/compliance/posture/history,compliance,GET,/compliance/posture/history,/compliance/posture/history,,handlePostureHistory,services/compliance/handler.go,108,GetPostureHistory,ListPostureHistory,,,strings.TrimSpace
compliance|GET|/compliance/posture/breakdown,compliance,GET,/compliance/posture/breakdown,/compliance/posture/breakdown,web/dashboard/src/lib/compliance.ts:304,handlePostureBreakdown,services/compliance/handler.go,123,GetPostureBreakdown,,,,
compliance|GET|/compliance/assessment,compliance,GET,/compliance/assessment,/compliance/assessment,web/dashboard/src/lib/compliance.ts:163,handleAssessment,services/compliance/handler.go,137,GetLatestAssessment,ListAssessmentRuns,,,"strings.TrimSpace, strings.EqualFold"
compliance|GET|/compliance/assessment/delta,compliance,GET,/compliance/assessment/delta,/compliance/assessment/delta,web/dashboard/src/lib/compliance.ts:207,handleAssessmentDelta,services/compliance/handler.go,152,GetAssessmentDelta,ListAssessmentRuns,,,"strings.TrimSpace, strings.EqualFold"
compliance|POST|/compliance/assessment/run,compliance,POST,/compliance/assessment/run,/compliance/assessment/run,web/dashboard/src/lib/compliance.ts:182,handleRunAssessment,services/compliance/handler.go,167,RunAssessment,"CreateAssessmentRun, ListAssessmentRuns",,,"strings.TrimSpace, strings.ToLower"
compliance|GET|/compliance/assessment/history,compliance,GET,/compliance/assessment/history,/compliance/assessment/history,web/dashboard/src/lib/compliance.ts:198,handleAssessmentHistory,services/compliance/handler.go,197,ListAssessmentRuns,ListAssessmentRuns,,,strings.TrimSpace
compliance|GET|/compliance/assessment/schedule,compliance,GET,/compliance/assessment/schedule,/compliance/assessment/schedule,web/dashboard/src/lib/compliance.ts:223,handleAssessmentSchedule,services/compliance/handler.go,274,GetAssessmentSchedule,GetAssessmentSchedule,,,strings.TrimSpace
compliance|PUT|/compliance/assessment/schedule,compliance,PUT,/compliance/assessment/schedule,/compliance/assessment/schedule,web/dashboard/src/lib/compliance.ts:272,handleUpsertAssessmentSchedule,services/compliance/handler.go,288,UpsertAssessmentSchedule,"GetAssessmentSchedule, UpsertAssessmentSchedule",,,"strings.TrimSpace, time.Now"
compliance|GET|/compliance/templates,compliance,GET,/compliance/templates,/compliance/templates,web/dashboard/src/lib/compliance.ts:239,handleListComplianceTemplates,services/compliance/handler.go,213,ListComplianceTemplates,ListComplianceTemplates,,,strings.TrimSpace
compliance|POST|/compliance/templates,compliance,POST,/compliance/templates,/compliance/templates,web/dashboard/src/lib/compliance.ts:247,handleUpsertComplianceTemplate,services/compliance/handler.go,241,UpsertComplianceTemplate,"UpsertComplianceTemplate, GetComplianceTemplate",,,"strings.TrimSpace, strings.ToLower"
compliance|GET|/compliance/templates/{param},compliance,GET,/compliance/templates/{id},/compliance/templates/{param},,handleGetComplianceTemplate,services/compliance/handler.go,227,GetComplianceTemplate,GetComplianceTemplate,,,strings.TrimSpace
compliance|DELETE|/compliance/templates/{param},compliance,DELETE,/compliance/templates/{id},/compliance/templates/{param},web/dashboard/src/lib/compliance.ts:263,handleDeleteComplianceTemplate,services/compliance/handler.go,261,DeleteComplianceTemplate,DeleteComplianceTemplate,,,strings.TrimSpace
compliance|GET|/compliance/frameworks,compliance,GET,/compliance/frameworks,/compliance/frameworks,web/dashboard/src/lib/compliance.ts:234,handleFrameworks,services/compliance/handler.go,316,ListFrameworks,,,,
compliance|GET|/compliance/frameworks/{param}/controls,compliance,GET,/compliance/frameworks/{id}/controls,/compliance/frameworks/{param}/controls,,handleFrameworkControls,services/compliance/handler.go,321,GetFrameworkControls,GetFrameworkAssessment,,,"errors.Is, strings.TrimSpace"
compliance|GET|/compliance/frameworks/{param}/gaps,compliance,GET,/compliance/frameworks/{id}/gaps,/compliance/frameworks/{param}/gaps,web/dashboard/src/lib/compliance.ts:352,handleFrameworkGaps,services/compliance/handler.go,341,GetFrameworkGaps,ListFrameworkGaps,,,strings.TrimSpace
compliance|GET|/compliance/keys/hygiene,compliance,GET,/compliance/keys/hygiene,/compliance/keys/hygiene,web/dashboard/src/lib/compliance.ts:329,handleKeyHygiene,services/compliance/handler.go,355,GetKeyHygieneReport,,,,
compliance|GET|/compliance/keys/orphaned,compliance,GET,/compliance/keys/orphaned,/compliance/keys/orphaned,,handleOrphaned,services/compliance/handler.go,369,GetOrphanedKeys,,,,
compliance|GET|/compliance/keys/expired,compliance,GET,/compliance/keys/expired,/compliance/keys/expired,,handleExpired,services/compliance/handler.go,383,GetExpiredKeys,,,,
compliance|GET|/compliance/audit/correlations,compliance,GET,/compliance/audit/correlations,/compliance/audit/correlations,,handleAuditCorrelations,services/compliance/handler.go,397,GetAuditCorrelations,,,,sort.Slice
compliance|GET|/compliance/audit/anomalies,compliance,GET,/compliance/audit/anomalies,/compliance/audit/anomalies,web/dashboard/src/lib/compliance.ts:380,handleAuditAnomalies,services/compliance/handler.go,412,GetAuditAnomalies,,,,"strings.ToLower, strings.Contains, time.Now"
compliance|GET|/compliance/sbom,compliance,GET,/compliance/sbom,/compliance/sbom,,handleSBOM,services/compliance/handler.go,426,GenerateSBOM,,,,"strings.TrimSpace, strings.ToLower, time.Now"
compliance|GET|/compliance/sbom/services,compliance,GET,/compliance/sbom/services,/compliance/sbom/services,,handleSBOMServices,services/compliance/handler.go,437,SBOMServices,,,,
compliance|GET|/compliance/sbom/services/{param},compliance,GET,/compliance/sbom/services/{name},/compliance/sbom/services/{param},,handleSBOMService,services/compliance/handler.go,447,SBOMService,,,,
compliance|GET|/compliance/sbom/vulnerabilities,compliance,GET,/compliance/sbom/vulnerabilities,/compliance/sbom/vulnerabilities,,handleSBOMVulnerabilities,services/compliance/handler.go,457,SBOMVulnerabilities,,,,
compliance|GET|/compliance/cbom,compliance,GET,/compliance/cbom,/compliance/cbom,,handleCBOM,services/compliance/handler.go,471,GenerateCBOM,SaveCBOMSnapshot,,,strings.TrimSpace
compliance|GET|/compliance/cbom/summary,compliance,GET,/compliance/cbom/summary,/compliance/cbom/summary,,handleCBOMSummary,services/compliance/handler.go,485,CBOMSummary,,,,
compliance|GET|/compliance/cbom/export,compliance,GET,/compliance/cbom/export,/compliance/cbom/export,,handleCBOMExport,services/compliance/handler.go,499,GenerateCBOM,SaveCBOMSnapshot,,,"strings.ToLower, strings.TrimSpace"
compliance|GET|/compliance/cbom/pqc-readiness,compliance,GET,/compliance/cbom/pqc-readiness,/compliance/cbom/pqc-readiness,,handleCBOMPQCReadiness,services/compliance/handler.go,521,CBOMPQCReadiness,,,,
compliance|GET|/compliance/cbom/diff,compliance,GET,/compliance/cbom/diff,/compliance/cbom/diff,,handleCBOMDiff,services/compliance/handler.go,535,CBOMDiff,,,,strings.TrimSpace
compliance|GET|/compliance/evidence/export,compliance,GET,/compliance/evidence/export,/compliance/evidence/export,web/dashboard/src/lib/compliance.ts:410,handleEvidenceExport,services/compliance/handler_evidence.go,55,"GetPosture, GetLatestAssessment, RunAssessment, GetFrameworkControls, GetFrameworkGaps, GetKeyHygieneReport","GetLatestPosture, ListAssessmentRuns, CreateAssessmentRun, GetFrameworkAssessment, ListFrameworkGaps",,"pkg/httpsanitize.ContentDispositionFilename, pkg/httpsanitize.HeaderValue","encoding/json.NewEncoder, fmt.Sprintf, strings.ToLower, strings.TrimSpace, strings.EqualFold, time.Now, errors.Is"
compliance|GET|/compliance/risk/keys,compliance,GET,/compliance/risk/keys,/compliance/risk/keys,web/dashboard/src/lib/dri.ts:54,handleGetKeyRiskRanking,services/compliance/handler_dri.go,194,publishAudit,,,,
compliance|GET|/compliance/risk/summary,compliance,GET,/compliance/risk/summary,/compliance/risk/summary,web/dashboard/src/lib/dri.ts:62,handleGetDataRiskSummary,services/compliance/handler_dri.go,244,,,,,"strings.ToLower, strings.Contains, strings.HasPrefix, time.Now"
compliance|GET|/compliance/risk/remediation,compliance,GET,/compliance/risk/remediation,/compliance/risk/remediation,web/dashboard/src/lib/dri.ts:82,handleGetRiskRemediation,services/compliance/handler_dri.go,322,,,,,"strings.ToLower, strings.Contains, strings.HasPrefix"
compliance|GET|/compliance/playbooks/summary,compliance,GET,/compliance/playbooks/summary,/compliance/playbooks/summary,,handleGetPlaybookSummary,services/compliance/handler_playbooks.go,504,,GetPlaybookSummary,,,
